Gene	sgRNA	eff
WDR73	WDR73_p85196883	1
WDR73	WDR73_p85196904	1
WDR73	WDR73_p85197451	1
WDR83	WDR83_m12780616	1
WDR83	WDR83_m12780622	1
WDR83	WDR83_m12780628	1
WDR83	WDR83_m12780634	1
WDR83	WDR83_m12780646	1
WDR83	WDR83_m12780695	1
WDR83	WDR83_p12780608	1
WDR83	WDR83_p12780652	1
WDR83	WDR83_p12780657	1
WDR83	WDR83_p12780685	1
WDR87	WDR87_m38386087	1
WDR87	WDR87_m38386896	1
WDR87	WDR87_m38386941	1
WDR87	WDR87_p38386018	1
WDR87	WDR87_p38386881	1
WDR87	WDR87_p38386899	1
WDR87	WDR87_p38386910	1
WDR87	WDR87_p38386922	1
WDR87	WDR87_p38386929	1
WDR87	WDR87_p38388812	1
WDR90	WDR90_m699417	1
WDR90	WDR90_m699775	1
WDR90	WDR90_m699781	1
WDR90	WDR90_m699802	1
WDR90	WDR90_m699846	1
WDR90	WDR90_m700000	1
WDR90	WDR90_p699784	1
WDR90	WDR90_p699792	1
WDR90	WDR90_p699811	1
WDR90	WDR90_p699983	1
WDYHV1	WDYHV1_m124429107	1
WDYHV1	WDYHV1_m124429139	1
WDYHV1	WDYHV1_m124429150	1
WDYHV1	WDYHV1_m124440205	1
WDYHV1	WDYHV1_m124440211	1
WDYHV1	WDYHV1_m124440218	1
WDYHV1	WDYHV1_p124429074	1
WDYHV1	WDYHV1_p124429080	1
WDYHV1	WDYHV1_p124440234	1
WDYHV1	WDYHV1_p124440241	1
WIPI2	WIPI2_m5254168	1
WIPI2	WIPI2_m5254207	1
WIPI2	WIPI2_m5254214	1
WIPI2	WIPI2_m5254222	1
WIPI2	WIPI2_m5254232	1
WIPI2	WIPI2_m5254262	1
WIPI2	WIPI2_m5254303	1
WIPI2	WIPI2_p5254196	1
WIPI2	WIPI2_p5254250	1
WIPI2	WIPI2_p5254292	1
WNT9A	WNT9A_m228113179	1
WNT9A	WNT9A_m228113214	1
WNT9A	WNT9A_m228135509	1
WNT9A	WNT9A_m228135543	1
WNT9A	WNT9A_m228135579	1
WNT9A	WNT9A_p228113201	1
WNT9A	WNT9A_p228135480	1
WNT9A	WNT9A_p228135490	1
WNT9A	WNT9A_p228135525	1
WNT9A	WNT9A_p228135531	1
WTIP	WTIP_m34972916	1
WTIP	WTIP_m34972928	1
WTIP	WTIP_p34972871	1
WTIP	WTIP_p34972876	1
WTIP	WTIP_p34972902	1
WTIP	WTIP_p34972907	1
WTIP	WTIP_p34972919	1
WTIP	WTIP_p34972933	1
WTIP	WTIP_p34972939	1
WTIP	WTIP_p34972948	1
WWC1	WWC1_m167719179	1
WWC1	WWC1_m167719184	1
WWC1	WWC1_m167719237	1
WWC1	WWC1_m167719246	1
WWC1	WWC1_m167719267	1
WWC1	WWC1_m167798427	1
WWC1	WWC1_p167719193	1
WWC1	WWC1_p167719198	1
WWC1	WWC1_p167719248	1
WWC1	WWC1_p167719254	1
XAB2	XAB2_m7693098	1
XAB2	XAB2_m7693148	1
XAB2	XAB2_m7693177	1
XAB2	XAB2_m7694376	1
XAB2	XAB2_m7694389	1
XAB2	XAB2_p7693068	1
XAB2	XAB2_p7693120	1
XAB2	XAB2_p7694349	1
XAB2	XAB2_p7694354	1
XAB2	XAB2_p7694362	1
XPC	XPC_m14219968	1
XPC	XPC_m14219974	1
XPC	XPC_m14219980	1
XPC	XPC_m14219987	1
XPC	XPC_m14219992	1
XPC	XPC_m14220004	1
XPC	XPC_m14220044	1
XPC	XPC_m14220052	1
XPC	XPC_m14220062	1
XPC	XPC_p14214516	1
XPO6	XPO6_m28181127	1
XPO6	XPO6_m28181134	1
XPO6	XPO6_m28181166	1
XPO6	XPO6_m28187370	1
XPO6	XPO6_p28181181	1
XPO6	XPO6_p28187283	1
XPO6	XPO6_p28187294	1
XPO6	XPO6_p28187299	1
XPO6	XPO6_p28187340	1
XPO6	XPO6_p28188634	1
XRCC6BP1	XRCC6BP1_m58335596	1
XRCC6BP1	XRCC6BP1_m58335614	1
XRCC6BP1	XRCC6BP1_m58335626	1
XRCC6BP1	XRCC6BP1_m58335633	1
XRCC6BP1	XRCC6BP1_m58335642	1
XRCC6BP1	XRCC6BP1_m58335654	1
XRCC6BP1	XRCC6BP1_p58335469	1
XRCC6BP1	XRCC6BP1_p58335477	1
XRCC6BP1	XRCC6BP1_p58335488	1
XRCC6BP1	XRCC6BP1_p58335540	1
YES1	YES1_m747982	1
YES1	YES1_m748005	1
YES1	YES1_m756558	1
YES1	YES1_m756642	1
YES1	YES1_p756549	1
YES1	YES1_p756632	1
YES1	YES1_p756684	1
YES1	YES1_p756698	1
YES1	YES1_p756715	1
YES1	YES1_p756771	1
YY2	YY2_m21874603	1
YY2	YY2_m21874609	1
YY2	YY2_m21874627	1
YY2	YY2_m21874640	1
YY2	YY2_m21874649	1
YY2	YY2_m21874690	1
YY2	YY2_m21874695	1
YY2	YY2_m21874710	1
YY2	YY2_p21874619	1
YY2	YY2_p21874715	1
ZAP70	ZAP70_m98351014	1
ZAP70	ZAP70_m98351020	1
ZAP70	ZAP70_m98351047	1
ZAP70	ZAP70_m98351058	1
ZAP70	ZAP70_m98351088	1
ZAP70	ZAP70_m98351103	1
ZAP70	ZAP70_p98351001	1
ZAP70	ZAP70_p98351110	1
ZAP70	ZAP70_p98351119	1
ZAP70	ZAP70_p98351133	1
ZBED2	ZBED2_m111312882	1
ZBED2	ZBED2_m111312944	1
ZBED2	ZBED2_m111312956	1
ZBED2	ZBED2_m111312975	1
ZBED2	ZBED2_m111313005	1
ZBED2	ZBED2_m111313019	1
ZBED2	ZBED2_m111313029	1
ZBED2	ZBED2_m111313038	1
ZBED2	ZBED2_p111312870	1
ZBED2	ZBED2_p111312885	1
ZBTB1	ZBTB1_m64988234	1
ZBTB1	ZBTB1_m64988239	1
ZBTB1	ZBTB1_m64988254	1
ZBTB1	ZBTB1_m64988389	1
ZBTB1	ZBTB1_m64988533	1
ZBTB1	ZBTB1_m64988552	1
ZBTB1	ZBTB1_m64988572	1
ZBTB1	ZBTB1_m64988604	1
ZBTB1	ZBTB1_p64988259	1
ZBTB1	ZBTB1_p64988317	1
ZBTB24	ZBTB24_m109803084	1
ZBTB24	ZBTB24_m109803102	1
ZBTB24	ZBTB24_m109803131	1
ZBTB24	ZBTB24_m109803159	1
ZBTB24	ZBTB24_m109803202	1
ZBTB24	ZBTB24_p109803049	1
ZBTB24	ZBTB24_p109803057	1
ZBTB24	ZBTB24_p109803063	1
ZBTB24	ZBTB24_p109803185	1
ZBTB24	ZBTB24_p109803191	1
ZBTB3	ZBTB3_m62521175	1
ZBTB3	ZBTB3_m62521437	1
ZBTB3	ZBTB3_m62521448	1
ZBTB3	ZBTB3_m62521482	1
ZBTB3	ZBTB3_m62521488	1
ZBTB3	ZBTB3_m62521512	1
ZBTB3	ZBTB3_m62521527	1
ZBTB3	ZBTB3_p62521104	1
ZBTB3	ZBTB3_p62521429	1
ZBTB3	ZBTB3_p62521472	1
ZBTB8A	ZBTB8A_m33058561	1
ZBTB8A	ZBTB8A_m33058725	1
ZBTB8A	ZBTB8A_p33058566	1
ZBTB8A	ZBTB8A_p33058604	1
ZBTB8A	ZBTB8A_p33058609	1
ZBTB8A	ZBTB8A_p33058649	1
ZBTB8A	ZBTB8A_p33058684	1
ZBTB8A	ZBTB8A_p33058717	1
ZBTB8A	ZBTB8A_p33058766	1
ZBTB8A	ZBTB8A_p33058784	1
ZC3H12B	ZC3H12B_m64708691	1
ZC3H12B	ZC3H12B_m64708733	1
ZC3H12B	ZC3H12B_m64708753	1
ZC3H12B	ZC3H12B_m64708818	1
ZC3H12B	ZC3H12B_m64708833	1
ZC3H12B	ZC3H12B_p64708677	1
ZC3H12B	ZC3H12B_p64708713	1
ZC3H12B	ZC3H12B_p64708737	1
ZC3H12B	ZC3H12B_p64708775	1
ZC3H12B	ZC3H12B_p64708847	1
ZC3H6	ZC3H6_m113060816	1
ZC3H6	ZC3H6_m113060846	1
ZC3H6	ZC3H6_m113060919	1
ZC3H6	ZC3H6_p113033571	1
ZC3H6	ZC3H6_p113033581	1
ZC3H6	ZC3H6_p113057426	1
ZC3H6	ZC3H6_p113057444	1
ZC3H6	ZC3H6_p113060906	1
ZC3H6	ZC3H6_p113067455	1
ZC3H6	ZC3H6_p113067478	1
ZC3HAV1	ZC3HAV1_m138793945	1
ZC3HAV1	ZC3HAV1_m138793953	1
ZC3HAV1	ZC3HAV1_m138793962	1
ZC3HAV1	ZC3HAV1_p138793918	1
ZC3HAV1	ZC3HAV1_p138793924	1
ZC3HAV1	ZC3HAV1_p138793974	1
ZC3HAV1	ZC3HAV1_p138793989	1
ZC3HAV1	ZC3HAV1_p138793998	1
ZC3HAV1	ZC3HAV1_p138794045	1
ZC3HAV1	ZC3HAV1_p138794056	1
ZCCHC18	ZCCHC18_m103358869	1
ZCCHC18	ZCCHC18_m103359002	1
ZCCHC18	ZCCHC18_p103358804	1
ZCCHC18	ZCCHC18_p103358815	1
ZCCHC18	ZCCHC18_p103358842	1
ZCCHC18	ZCCHC18_p103358860	1
ZCCHC18	ZCCHC18_p103358891	1
ZCCHC18	ZCCHC18_p103358936	1
ZCCHC18	ZCCHC18_p103358948	1
ZCCHC18	ZCCHC18_p103358990	1
ZDHHC13	ZDHHC13_m19170749	1
ZDHHC13	ZDHHC13_m19170785	1
ZDHHC13	ZDHHC13_m19170820	1
ZDHHC13	ZDHHC13_m19170848	1
ZDHHC13	ZDHHC13_m19172309	1
ZDHHC13	ZDHHC13_p19170752	1
ZDHHC13	ZDHHC13_p19170802	1
ZDHHC13	ZDHHC13_p19170850	1
ZDHHC13	ZDHHC13_p19170856	1
ZDHHC13	ZDHHC13_p19172276	1
ZDHHC20	ZDHHC20_m21995282	1
ZDHHC20	ZDHHC20_m22033229	1
ZDHHC20	ZDHHC20_m22033258	1
ZDHHC20	ZDHHC20_m22033264	1
ZDHHC20	ZDHHC20_m22033269	1
ZDHHC20	ZDHHC20_m22033292	1
ZDHHC20	ZDHHC20_m22033301	1
ZDHHC20	ZDHHC20_p21995284	1
ZDHHC20	ZDHHC20_p22033236	1
ZDHHC20	ZDHHC20_p22033280	1
ZDHHC22	ZDHHC22_m77605931	1
ZDHHC22	ZDHHC22_m77606023	1
ZDHHC22	ZDHHC22_m77606069	1
ZDHHC22	ZDHHC22_p77605936	1
ZDHHC22	ZDHHC22_p77605946	1
ZDHHC22	ZDHHC22_p77605969	1
ZDHHC22	ZDHHC22_p77605975	1
ZDHHC22	ZDHHC22_p77605994	1
ZDHHC22	ZDHHC22_p77606002	1
ZDHHC22	ZDHHC22_p77606050	1
ZDHHC3	ZDHHC3_m45000820	1
ZDHHC3	ZDHHC3_p45000789	1
ZDHHC3	ZDHHC3_p45000802	1
ZDHHC3	ZDHHC3_p45000812	1
ZDHHC3	ZDHHC3_p45000824	1
ZDHHC3	ZDHHC3_p45000849	1
ZDHHC3	ZDHHC3_p45000860	1
ZDHHC3	ZDHHC3_p45000879	1
ZDHHC3	ZDHHC3_p45000885	1
ZDHHC3	ZDHHC3_p45000892	1
ZDHHC7	ZDHHC7_m85024093	1
ZDHHC7	ZDHHC7_m85024107	1
ZDHHC7	ZDHHC7_m85024112	1
ZDHHC7	ZDHHC7_m85024130	1
ZDHHC7	ZDHHC7_m85024175	1
ZDHHC7	ZDHHC7_m85024199	1
ZDHHC7	ZDHHC7_m85024206	1
ZDHHC7	ZDHHC7_m85024213	1
ZDHHC7	ZDHHC7_p85024116	1
ZDHHC7	ZDHHC7_p85024178	1
ZDHHC8	ZDHHC8_m20119485	1
ZDHHC8	ZDHHC8_m20119496	1
ZDHHC8	ZDHHC8_m20119507	1
ZDHHC8	ZDHHC8_m20119531	1
ZDHHC8	ZDHHC8_m20119552	1
ZDHHC8	ZDHHC8_m20119558	1
ZDHHC8	ZDHHC8_m20126722	1
ZDHHC8	ZDHHC8_m20126746	1
ZDHHC8	ZDHHC8_p20119499	1
ZDHHC8	ZDHHC8_p20126703	1
ZFAND1	ZFAND1_m82629485	1
ZFAND1	ZFAND1_m82629496	1
ZFAND1	ZFAND1_m82630428	1
ZFAND1	ZFAND1_m82633463	1
ZFAND1	ZFAND1_m82633471	1
ZFAND1	ZFAND1_m82633482	1
ZFAND1	ZFAND1_m82633498	1
ZFAND1	ZFAND1_m82633506	1
ZFAND1	ZFAND1_p82629500	1
ZFAND1	ZFAND1_p82633449	1
ZFHX2	ZFHX2_m24004505	1
ZFHX2	ZFHX2_p24004372	1
ZFHX2	ZFHX2_p24004378	1
ZFHX2	ZFHX2_p24004388	1
ZFHX2	ZFHX2_p24004414	1
ZFHX2	ZFHX2_p24004442	1
ZFHX2	ZFHX2_p24004447	1
ZFHX2	ZFHX2_p24004452	1
ZFHX2	ZFHX2_p24004507	1
ZFHX2	ZFHX2_p24004513	1
ZFP3	ZFP3_m4994829	1
ZFP3	ZFP3_m4994900	1
ZFP3	ZFP3_m4994962	1
ZFP3	ZFP3_p4994810	1
ZFP3	ZFP3_p4994841	1
ZFP3	ZFP3_p4994892	1
ZFP3	ZFP3_p4994918	1
ZFP3	ZFP3_p4994942	1
ZFP3	ZFP3_p4994948	1
ZFP3	ZFP3_p4994972	1
ZFP41	ZFP41_m144332054	1
ZFP41	ZFP41_m144332152	1
ZFP41	ZFP41_m144332163	1
ZFP41	ZFP41_m144332168	1
ZFP41	ZFP41_m144332175	1
ZFP41	ZFP41_m144332203	1
ZFP41	ZFP41_p144332072	1
ZFP41	ZFP41_p144332078	1
ZFP41	ZFP41_p144332085	1
ZFP41	ZFP41_p144332210	1
ZFP62	ZFP62_m180278162	1
ZFP62	ZFP62_m180278171	1
ZFP62	ZFP62_m180278232	1
ZFP62	ZFP62_m180278237	1
ZFP62	ZFP62_m180278352	1
ZFP62	ZFP62_m180278361	1
ZFP62	ZFP62_p180278180	1
ZFP62	ZFP62_p180278248	1
ZFP62	ZFP62_p180278369	1
ZFP62	ZFP62_p180278375	1
ZFP90	ZFP90_m68591940	1
ZFP90	ZFP90_m68592013	1
ZFP90	ZFP90_m68592390	1
ZFP90	ZFP90_m68592431	1
ZFP90	ZFP90_p68591908	1
ZFP90	ZFP90_p68591952	1
ZFP90	ZFP90_p68591964	1
ZFP90	ZFP90_p68592005	1
ZFP90	ZFP90_p68592376	1
ZFP90	ZFP90_p68592421	1
ZFP91	ZFP91_m58346786	1
ZFP91	ZFP91_m58346821	1
ZFP91	ZFP91_m58346941	1
ZFP91	ZFP91_m58346962	1
ZFP91	ZFP91_m58347006	1
ZFP91	ZFP91_p58346810	1
ZFP91	ZFP91_p58346884	1
ZFP91	ZFP91_p58346906	1
ZFP91	ZFP91_p58346944	1
ZFP91	ZFP91_p58346951	1
ZFPM1	ZFPM1_m88520074	1
ZFPM1	ZFPM1_m88552352	1
ZFPM1	ZFPM1_m88552434	1
ZFPM1	ZFPM1_m88552440	1
ZFPM1	ZFPM1_p88520032	1
ZFPM1	ZFPM1_p88552333	1
ZFPM1	ZFPM1_p88552341	1
ZFPM1	ZFPM1_p88552356	1
ZFPM1	ZFPM1_p88552365	1
ZFPM1	ZFPM1_p88552383	1
ZFYVE1	ZFYVE1_m73445641	1
ZFYVE1	ZFYVE1_p73445564	1
ZFYVE1	ZFYVE1_p73445576	1
ZFYVE1	ZFYVE1_p73445594	1
ZFYVE1	ZFYVE1_p73445601	1
ZFYVE1	ZFYVE1_p73445611	1
ZFYVE1	ZFYVE1_p73448485	1
ZFYVE1	ZFYVE1_p73448492	1
ZFYVE1	ZFYVE1_p73448501	1
ZFYVE1	ZFYVE1_p73448517	1
ZFYVE26	ZFYVE26_m68280746	1
ZFYVE26	ZFYVE26_m68282488	1
ZFYVE26	ZFYVE26_m68282508	1
ZFYVE26	ZFYVE26_m68282517	1
ZFYVE26	ZFYVE26_m68282551	1
ZFYVE26	ZFYVE26_m68282558	1
ZFYVE26	ZFYVE26_m68282583	1
ZFYVE26	ZFYVE26_m68282604	1
ZFYVE26	ZFYVE26_p68282477	1
ZFYVE26	ZFYVE26_p68282519	1
ZIC1	ZIC1_m147127921	1
ZIC1	ZIC1_m147127928	1
ZIC1	ZIC1_m147127945	1
ZIC1	ZIC1_m147127960	1
ZIC1	ZIC1_m147127972	1
ZIC1	ZIC1_p147127886	1
ZIC1	ZIC1_p147127893	1
ZIC1	ZIC1_p147127952	1
ZIC1	ZIC1_p147127976	1
ZIC1	ZIC1_p147127982	1
ZIC3	ZIC3_m136648851	1
ZIC3	ZIC3_m136648864	1
ZIC3	ZIC3_m136648885	1
ZIC3	ZIC3_m136648916	1
ZIC3	ZIC3_m136648921	1
ZIC3	ZIC3_p136648843	1
ZIC3	ZIC3_p136648866	1
ZIC3	ZIC3_p136648871	1
ZIC3	ZIC3_p136648876	1
ZIC3	ZIC3_p136648924	1
ZKSCAN4	ZKSCAN4_m28219588	1
ZKSCAN4	ZKSCAN4_m28219619	1
ZKSCAN4	ZKSCAN4_m28219649	1
ZKSCAN4	ZKSCAN4_m28219699	1
ZKSCAN4	ZKSCAN4_p28219590	1
ZKSCAN4	ZKSCAN4_p28219635	1
ZKSCAN4	ZKSCAN4_p28219641	1
ZKSCAN4	ZKSCAN4_p28219665	1
ZKSCAN4	ZKSCAN4_p28219670	1
ZKSCAN4	ZKSCAN4_p28219706	1
ZKSCAN5	ZKSCAN5_m99103680	1
ZKSCAN5	ZKSCAN5_m99103686	1
ZKSCAN5	ZKSCAN5_m99103711	1
ZKSCAN5	ZKSCAN5_m99103776	1
ZKSCAN5	ZKSCAN5_m99103819	1
ZKSCAN5	ZKSCAN5_m99103860	1
ZKSCAN5	ZKSCAN5_p99103755	1
ZKSCAN5	ZKSCAN5_p99103762	1
ZKSCAN5	ZKSCAN5_p99103825	1
ZKSCAN5	ZKSCAN5_p99103832	1
ZMYM1	ZMYM1_m35559673	1
ZMYM1	ZMYM1_m35561444	1
ZMYM1	ZMYM1_m35562982	1
ZMYM1	ZMYM1_p35559602	1
ZMYM1	ZMYM1_p35559608	1
ZMYM1	ZMYM1_p35559620	1
ZMYM1	ZMYM1_p35561430	1
ZMYM1	ZMYM1_p35562913	1
ZMYM1	ZMYM1_p35562930	1
ZMYM1	ZMYM1_p35562940	1
ZMYND15	ZMYND15_m4643866	1
ZMYND15	ZMYND15_m4643878	1
ZMYND15	ZMYND15_m4643892	1
ZMYND15	ZMYND15_m4643911	1
ZMYND15	ZMYND15_p4643837	1
ZMYND15	ZMYND15_p4643844	1
ZMYND15	ZMYND15_p4643883	1
ZMYND15	ZMYND15_p4643899	1
ZMYND15	ZMYND15_p4643918	1
ZMYND15	ZMYND15_p4643932	1
ZNF101	ZNF101_m19788788	1
ZNF101	ZNF101_m19788793	1
ZNF101	ZNF101_m19789541	1
ZNF101	ZNF101_m19789553	1
ZNF101	ZNF101_m19790133	1
ZNF101	ZNF101_p19788749	1
ZNF101	ZNF101_p19788773	1
ZNF101	ZNF101_p19789532	1
ZNF101	ZNF101_p19789990	1
ZNF101	ZNF101_p19790002	1
ZNF134	ZNF134_m58131608	1
ZNF134	ZNF134_m58131622	1
ZNF134	ZNF134_m58131681	1
ZNF134	ZNF134_m58131693	1
ZNF134	ZNF134_m58131705	1
ZNF134	ZNF134_p58130833	1
ZNF134	ZNF134_p58131525	1
ZNF134	ZNF134_p58131588	1
ZNF134	ZNF134_p58131685	1
ZNF134	ZNF134_p58131707	1
ZNF14	ZNF14_m19823850	1
ZNF14	ZNF14_m19823862	1
ZNF14	ZNF14_m19824914	1
ZNF14	ZNF14_m19825199	1
ZNF14	ZNF14_m19825274	1
ZNF14	ZNF14_m19825280	1
ZNF14	ZNF14_p19823819	1
ZNF14	ZNF14_p19824921	1
ZNF14	ZNF14_p19825160	1
ZNF14	ZNF14_p19825248	1
ZNF155	ZNF155_m44496009	1
ZNF155	ZNF155_m44500307	1
ZNF155	ZNF155_m44500346	1
ZNF155	ZNF155_m44500406	1
ZNF155	ZNF155_m44500426	1
ZNF155	ZNF155_p44496011	1
ZNF155	ZNF155_p44500264	1
ZNF155	ZNF155_p44500417	1
ZNF155	ZNF155_p44500434	1
ZNF155	ZNF155_p44500439	1
ZNF16	ZNF16_m146171539	1
ZNF16	ZNF16_m146171564	1
ZNF16	ZNF16_p146171452	1
ZNF16	ZNF16_p146171457	1
ZNF16	ZNF16_p146171467	1
ZNF16	ZNF16_p146171483	1
ZNF16	ZNF16_p146171489	1
ZNF16	ZNF16_p146171497	1
ZNF16	ZNF16_p146171549	1
ZNF16	ZNF16_p146171566	1
ZNF221	ZNF221_m44466890	1
ZNF221	ZNF221_m44466951	1
ZNF221	ZNF221_m44469400	1
ZNF221	ZNF221_m44469968	1
ZNF221	ZNF221_m44470002	1
ZNF221	ZNF221_p44466917	1
ZNF221	ZNF221_p44469402	1
ZNF221	ZNF221_p44469446	1
ZNF221	ZNF221_p44469956	1
ZNF221	ZNF221_p44470009	1
ZNF239	ZNF239_m44053268	1
ZNF239	ZNF239_m44053372	1
ZNF239	ZNF239_m44053398	1
ZNF239	ZNF239_m44053479	1
ZNF239	ZNF239_m44053502	1
ZNF239	ZNF239_m44053510	1
ZNF239	ZNF239_p44053295	1
ZNF239	ZNF239_p44053312	1
ZNF239	ZNF239_p44053383	1
ZNF239	ZNF239_p44053390	1
ZNF23	ZNF23_m71487174	1
ZNF23	ZNF23_m71487198	1
ZNF23	ZNF23_m71487210	1
ZNF23	ZNF23_m71487946	1
ZNF23	ZNF23_m71487956	1
ZNF23	ZNF23_p71487162	1
ZNF23	ZNF23_p71487213	1
ZNF23	ZNF23_p71487225	1
ZNF23	ZNF23_p71487234	1
ZNF23	ZNF23_p71487930	1
ZNF24	ZNF24_m32920433	1
ZNF24	ZNF24_m32920441	1
ZNF24	ZNF24_m32920507	1
ZNF24	ZNF24_m32920516	1
ZNF24	ZNF24_m32920526	1
ZNF24	ZNF24_m32920598	1
ZNF24	ZNF24_p32920463	1
ZNF24	ZNF24_p32920470	1
ZNF24	ZNF24_p32920498	1
ZNF24	ZNF24_p32920550	1
ZNF25	ZNF25_m38246349	1
ZNF25	ZNF25_m38246377	1
ZNF25	ZNF25_m38246389	1
ZNF25	ZNF25_m38246426	1
ZNF25	ZNF25_m38246434	1
ZNF25	ZNF25_m38246446	1
ZNF25	ZNF25_m38246458	1
ZNF25	ZNF25_p38246338	1
ZNF25	ZNF25_p38246414	1
ZNF25	ZNF25_p38246448	1
ZNF26	ZNF26_m133563433	1
ZNF26	ZNF26_m133583667	1
ZNF26	ZNF26_m133583707	1
ZNF26	ZNF26_m133583743	1
ZNF26	ZNF26_p133563436	1
ZNF26	ZNF26_p133583623	1
ZNF26	ZNF26_p133583635	1
ZNF26	ZNF26_p133583646	1
ZNF26	ZNF26_p133583655	1
ZNF26	ZNF26_p133583731	1
ZNF273	ZNF273_m64363702	1
ZNF273	ZNF273_m64363733	1
ZNF273	ZNF273_m64378017	1
ZNF273	ZNF273_m64378630	1
ZNF273	ZNF273_m64388059	1
ZNF273	ZNF273_m64388266	1
ZNF273	ZNF273_m64388477	1
ZNF273	ZNF273_m64388517	1
ZNF273	ZNF273_p64363706	1
ZNF273	ZNF273_p64388402	1
ZNF280B	ZNF280B_m22843582	1
ZNF280B	ZNF280B_m22843620	1
ZNF280B	ZNF280B_p22843386	1
ZNF280B	ZNF280B_p22843394	1
ZNF280B	ZNF280B_p22843402	1
ZNF280B	ZNF280B_p22843423	1
ZNF280B	ZNF280B_p22843505	1
ZNF280B	ZNF280B_p22843642	1
ZNF280B	ZNF280B_p22843664	1
ZNF280B	ZNF280B_p22843670	1
ZNF282	ZNF282_m148892779	1
ZNF282	ZNF282_m148892826	1
ZNF282	ZNF282_m148892837	1
ZNF282	ZNF282_p148892679	1
ZNF282	ZNF282_p148892698	1
ZNF282	ZNF282_p148892707	1
ZNF282	ZNF282_p148892713	1
ZNF282	ZNF282_p148892739	1
ZNF282	ZNF282_p148892746	1
ZNF282	ZNF282_p148892782	1
ZNF286A	ZNF286A_m15604546	1
ZNF286A	ZNF286A_m15609766	1
ZNF286A	ZNF286A_m15609804	1
ZNF286A	ZNF286A_m15611476	1
ZNF286A	ZNF286A_m15611483	1
ZNF286A	ZNF286A_m15611488	1
ZNF286A	ZNF286A_p15609702	1
ZNF286A	ZNF286A_p15609723	1
ZNF286A	ZNF286A_p15609728	1
ZNF286A	ZNF286A_p15609752	1
ZNF28	ZNF28_m53304349	1
ZNF28	ZNF28_m53304354	1
ZNF28	ZNF28_m53304627	1
ZNF28	ZNF28_m53304909	1
ZNF28	ZNF28_m53304914	1
ZNF28	ZNF28_m53311301	1
ZNF28	ZNF28_p53304295	1
ZNF28	ZNF28_p53304367	1
ZNF28	ZNF28_p53304784	1
ZNF28	ZNF28_p53304923	1
ZNF292	ZNF292_m87865328	1
ZNF292	ZNF292_m87865398	1
ZNF292	ZNF292_p87865302	1
ZNF292	ZNF292_p87865311	1
ZNF292	ZNF292_p87865316	1
ZNF292	ZNF292_p87865333	1
ZNF292	ZNF292_p87865347	1
ZNF292	ZNF292_p87865362	1
ZNF292	ZNF292_p87865370	1
ZNF292	ZNF292_p87865383	1
ZNF302	ZNF302_m35175489	1
ZNF302	ZNF302_m35175589	1
ZNF302	ZNF302_m35175661	1
ZNF302	ZNF302_m35175837	1
ZNF302	ZNF302_m35175906	1
ZNF302	ZNF302_p35169696	1
ZNF302	ZNF302_p35175268	1
ZNF302	ZNF302_p35175579	1
ZNF302	ZNF302_p35175760	1
ZNF302	ZNF302_p35176048	1
ZNF324	ZNF324_m58980551	1
ZNF324	ZNF324_m58980616	1
ZNF324	ZNF324_m58980625	1
ZNF324	ZNF324_m58980632	1
ZNF324	ZNF324_m58980667	1
ZNF324	ZNF324_m58981106	1
ZNF324	ZNF324_p58980542	1
ZNF324	ZNF324_p58980598	1
ZNF324	ZNF324_p58980641	1
ZNF324	ZNF324_p58981098	1
ZNF346	ZNF346_m176449796	1
ZNF346	ZNF346_m176449852	1
ZNF346	ZNF346_p176449735	1
ZNF346	ZNF346_p176449741	1
ZNF346	ZNF346_p176449786	1
ZNF346	ZNF346_p176449798	1
ZNF346	ZNF346_p176449804	1
ZNF346	ZNF346_p176449810	1
ZNF346	ZNF346_p176449815	1
ZNF346	ZNF346_p176449836	1
ZNF354A	ZNF354A_m178140564	1
ZNF354A	ZNF354A_m178152378	1
ZNF354A	ZNF354A_m178152393	1
ZNF354A	ZNF354A_m178152399	1
ZNF354A	ZNF354A_m178154068	1
ZNF354A	ZNF354A_m178154078	1
ZNF354A	ZNF354A_m178154104	1
ZNF354A	ZNF354A_m178154110	1
ZNF354A	ZNF354A_p178140578	1
ZNF354A	ZNF354A_p178140603	1
ZNF35	ZNF35_m44692648	1
ZNF35	ZNF35_m44692680	1
ZNF35	ZNF35_m44692702	1
ZNF35	ZNF35_m44694064	1
ZNF35	ZNF35_m44694083	1
ZNF35	ZNF35_p44692709	1
ZNF35	ZNF35_p44694043	1
ZNF35	ZNF35_p44694050	1
ZNF35	ZNF35_p44694074	1
ZNF35	ZNF35_p44694099	1
ZNF367	ZNF367_m99180173	1
ZNF367	ZNF367_m99180209	1
ZNF367	ZNF367_m99180286	1
ZNF367	ZNF367_m99180307	1
ZNF367	ZNF367_p99180177	1
ZNF367	ZNF367_p99180213	1
ZNF367	ZNF367_p99180236	1
ZNF367	ZNF367_p99180243	1
ZNF367	ZNF367_p99180249	1
ZNF367	ZNF367_p99180269	1
ZNF382	ZNF382_m37100893	1
ZNF382	ZNF382_m37100941	1
ZNF382	ZNF382_p37100881	1
ZNF382	ZNF382_p37100905	1
ZNF382	ZNF382_p37100932	1
ZNF382	ZNF382_p37101540	1
ZNF382	ZNF382_p37101567	1
ZNF382	ZNF382_p37101574	1
