depmap_id,log_copy_number,entrez_id,gene_name,cell_line_name,primary_disease,lineage,lineage_subtype,hover.string
ACH-002140,0.9487619826396744,1017,CDK2,Hey,Ovarian Cancer,ovary,ovary_adenocarcinoma,</br><b>Cell Line:</b> Hey</br><b>log2(Copy Number):</b> 0.949</br><b>Lineage:</b> ovary</br><b>Disease:</b> Ovarian Cancer
ACH-002223,0.933046063336192,1017,CDK2,D-245MG,Brain Cancer,central_nervous_system,glioma,</br><b>Cell Line:</b> D-245MG</br><b>log2(Copy Number):</b> 0.933</br><b>Lineage:</b> central_nervous_system</br><b>Disease:</b> Brain Cancer
ACH-002343,1.009576575058401,1017,CDK2,BB49EBV,Unknown,unknown,NA,</br><b>Cell Line:</b> BB49EBV</br><b>log2(Copy Number):</b> 1.010</br><b>Lineage:</b> unknown</br><b>Disease:</b> Unknown
ACH-000479,1.0012215166860563,1017,CDK2,KNS-81,Brain Cancer,central_nervous_system,glioma,</br><b>Cell Line:</b> KNS-81</br><b>log2(Copy Number):</b> 1.001</br><b>Lineage:</b> central_nervous_system</br><b>Disease:</b> Brain Cancer
ACH-000111,0.9206739013481066,1017,CDK2,HCC1187,Breast Cancer,breast,breast_ductal_carcinoma,</br><b>Cell Line:</b> HCC1187</br><b>log2(Copy Number):</b> 0.921</br><b>Lineage:</b> breast</br><b>Disease:</b> Breast Cancer
ACH-001517,1.1359347411339746,1017,CDK2,HEC-1,Endometrial/Uterine Cancer,uterus,endometrial_adenocarcinoma,</br><b>Cell Line:</b> HEC-1</br><b>log2(Copy Number):</b> 1.136</br><b>Lineage:</b> uterus</br><b>Disease:</b> Endometrial/Uterine Cancer
ACH-001384,0.975694750098806,1017,CDK2,RO82-W-1,Thyroid Cancer,thyroid,thyroid_carcinoma,</br><b>Cell Line:</b> RO82-W-1</br><b>log2(Copy Number):</b> 0.976</br><b>Lineage:</b> thyroid</br><b>Disease:</b> Thyroid Cancer
ACH-002375,0.993008025735293,1017,CDK2,HCC1937BL,Unknown,unknown,NA,</br><b>Cell Line:</b> HCC1937BL</br><b>log2(Copy Number):</b> 0.993</br><b>Lineage:</b> unknown</br><b>Disease:</b> Unknown
ACH-002461,1.0309408327204042,1017,CDK2,RVH421 SKIN FV1,Skin Cancer,skin,melanoma,</br><b>Cell Line:</b> RVH421 SKIN FV1</br><b>log2(Copy Number):</b> 1.031</br><b>Lineage:</b> skin</br><b>Disease:</b> Skin Cancer
ACH-000045,0.9881133751162536,1017,CDK2,MV4;11,Leukemia,blood,AML,</br><b>Cell Line:</b> MV4;11</br><b>log2(Copy Number):</b> 0.988</br><b>Lineage:</b> blood</br><b>Disease:</b> Leukemia
ACH-000301,1.039210269631351,1017,CDK2,LAMA-84,Leukemia,blood,CML,</br><b>Cell Line:</b> LAMA-84</br><b>log2(Copy Number):</b> 1.039</br><b>Lineage:</b> blood</br><b>Disease:</b> Leukemia
ACH-001735,1.0070280354531398,1017,CDK2,SEMK2,Leukemia,blood,ALL,</br><b>Cell Line:</b> SEMK2</br><b>log2(Copy Number):</b> 1.007</br><b>Lineage:</b> blood</br><b>Disease:</b> Leukemia
ACH-001846,1.0416169639715345,1017,CDK2,ICC6,Bile Duct Cancer,bile_duct,cholangiocarcinoma,</br><b>Cell Line:</b> ICC6</br><b>log2(Copy Number):</b> 1.042</br><b>Lineage:</b> bile_duct</br><b>Disease:</b> Bile Duct Cancer
ACH-000342,1.063842946924516,1017,CDK2,CL-14,Colon/Colorectal Cancer,colorectal,colorectal_adenocarcinoma,</br><b>Cell Line:</b> CL-14</br><b>log2(Copy Number):</b> 1.064</br><b>Lineage:</b> colorectal</br><b>Disease:</b> Colon/Colorectal Cancer
ACH-000782,1.0076893831309983,1017,CDK2,SEM,Leukemia,blood,ALL,</br><b>Cell Line:</b> SEM</br><b>log2(Copy Number):</b> 1.008</br><b>Lineage:</b> blood</br><b>Disease:</b> Leukemia
ACH-000075,1.0487978416467183,1017,CDK2,U-87 MG,Brain Cancer,central_nervous_system,glioma,</br><b>Cell Line:</b> U-87 MG</br><b>log2(Copy Number):</b> 1.049</br><b>Lineage:</b> central_nervous_system</br><b>Disease:</b> Brain Cancer
ACH-000819,0.8174899123799341,1017,CDK2,LN-18,Brain Cancer,central_nervous_system,glioma,</br><b>Cell Line:</b> LN-18</br><b>log2(Copy Number):</b> 0.817</br><b>Lineage:</b> central_nervous_system</br><b>Disease:</b> Brain Cancer
ACH-000652,1.55996405751839,1017,CDK2,SUIT-2,Pancreatic Cancer,pancreas,exocrine,</br><b>Cell Line:</b> SUIT-2</br><b>log2(Copy Number):</b> 1.560</br><b>Lineage:</b> pancreas</br><b>Disease:</b> Pancreatic Cancer
ACH-001092,1.1777596450220318,1017,CDK2,NA,Ovarian Cancer,ovary,ovary_carcinoma,</br><b>Cell Line:</b> NA</br><b>log2(Copy Number):</b> 1.178</br><b>Lineage:</b> ovary</br><b>Disease:</b> Ovarian Cancer
ACH-000334,0.9781825064741334,1017,CDK2,DB,Lymphoma,lymphocyte,non_hodgkin_lymphoma,</br><b>Cell Line:</b> DB</br><b>log2(Copy Number):</b> 0.978</br><b>Lineage:</b> lymphocyte</br><b>Disease:</b> Lymphoma
ACH-001310,1.0169357518697772,1017,CDK2,HA1E,Engineered,engineered_kidney,NA,</br><b>Cell Line:</b> HA1E</br><b>log2(Copy Number):</b> 1.017</br><b>Lineage:</b> engineered_kidney</br><b>Disease:</b> Engineered
ACH-000551,1.0281672111956783,1017,CDK2,K-562,Leukemia,blood,CML,</br><b>Cell Line:</b> K-562</br><b>log2(Copy Number):</b> 1.028</br><b>Lineage:</b> blood</br><b>Disease:</b> Leukemia
ACH-002274,1.6501323038804856,1017,CDK2,MLMA,Leukemia,blood,hairy_cell_leukemia,</br><b>Cell Line:</b> MLMA</br><b>log2(Copy Number):</b> 1.650</br><b>Lineage:</b> blood</br><b>Disease:</b> Leukemia
ACH-001802,1.057382667145508,1017,CDK2,LPS853,Liposarcoma,soft_tissue,liposarcoma,</br><b>Cell Line:</b> LPS853</br><b>log2(Copy Number):</b> 1.057</br><b>Lineage:</b> soft_tissue</br><b>Disease:</b> Liposarcoma
ACH-001389,0.8285566243780276,1017,CDK2,SUM-1315MO2,Breast Cancer,breast,breast_ductal_carcinoma,</br><b>Cell Line:</b> SUM-1315MO2</br><b>log2(Copy Number):</b> 0.829</br><b>Lineage:</b> breast</br><b>Disease:</b> Breast Cancer
ACH-001536,1.0677423600929528,1017,CDK2,KKU-100,Bile Duct Cancer,bile_duct,cholangiocarcinoma,</br><b>Cell Line:</b> KKU-100</br><b>log2(Copy Number):</b> 1.068</br><b>Lineage:</b> bile_duct</br><b>Disease:</b> Bile Duct Cancer
ACH-002150,1.2477031153472171,1017,CDK2,LB1047-RCC,Kidney Cancer,kidney,renal_cell_carcinoma,</br><b>Cell Line:</b> LB1047-RCC</br><b>log2(Copy Number):</b> 1.248</br><b>Lineage:</b> kidney</br><b>Disease:</b> Kidney Cancer
ACH-000095,0.9763869609783912,1017,CDK2,D341,Brain Cancer,central_nervous_system,medulloblastoma,</br><b>Cell Line:</b> D341</br><b>log2(Copy Number):</b> 0.976</br><b>Lineage:</b> central_nervous_system</br><b>Disease:</b> Brain Cancer
ACH-002097,1.0096314366594012,1017,CDK2,CP66-MEL,Skin Cancer,skin,melanoma,</br><b>Cell Line:</b> CP66-MEL</br><b>log2(Copy Number):</b> 1.010</br><b>Lineage:</b> skin</br><b>Disease:</b> Skin Cancer
ACH-000962,0.9975246272698176,1017,CDK2,OC 314,Ovarian Cancer,ovary,ovary_adenocarcinoma,</br><b>Cell Line:</b> OC 314</br><b>log2(Copy Number):</b> 0.998</br><b>Lineage:</b> ovary</br><b>Disease:</b> Ovarian Cancer
ACH-000092,1.0317963459478616,1017,CDK2,NCI-H2452,Lung Cancer,lung,mesothelioma,</br><b>Cell Line:</b> NCI-H2452</br><b>log2(Copy Number):</b> 1.032</br><b>Lineage:</b> lung</br><b>Disease:</b> Lung Cancer
ACH-000306,0.997851602035828,1017,CDK2,Hs 688(A).T,Fibroblast,fibroblast,fibroblast_skin,</br><b>Cell Line:</b> Hs 688(A).T</br><b>log2(Copy Number):</b> 0.998</br><b>Lineage:</b> fibroblast</br><b>Disease:</b> Fibroblast
ACH-000324,1.0377344294482354,1017,CDK2,JHOC-5,Ovarian Cancer,ovary,ovary_adenocarcinoma,</br><b>Cell Line:</b> JHOC-5</br><b>log2(Copy Number):</b> 1.038</br><b>Lineage:</b> ovary</br><b>Disease:</b> Ovarian Cancer
ACH-001067,1.001203501564361,1017,CDK2,F5,Brain Cancer,central_nervous_system,meningioma,</br><b>Cell Line:</b> F5</br><b>log2(Copy Number):</b> 1.001</br><b>Lineage:</b> central_nervous_system</br><b>Disease:</b> Brain Cancer
ACH-000028,1.1723838447595254,1017,CDK2,KPL-1,Breast Cancer,breast,breast_carcinoma,</br><b>Cell Line:</b> KPL-1</br><b>log2(Copy Number):</b> 1.172</br><b>Lineage:</b> breast</br><b>Disease:</b> Breast Cancer
ACH-001690,0.9377646191283652,1017,CDK2,UPCI-SCC-026,Head and Neck Cancer,upper_aerodigestive,upper_aerodigestive_squamous,</br><b>Cell Line:</b> UPCI-SCC-026</br><b>log2(Copy Number):</b> 0.938</br><b>Lineage:</b> upper_aerodigestive</br><b>Disease:</b> Head and Neck Cancer
ACH-000600,1.120874538203659,1017,CDK2,SLR 26,Kidney Cancer,kidney,renal_cell_carcinoma,</br><b>Cell Line:</b> SLR 26</br><b>log2(Copy Number):</b> 1.121</br><b>Lineage:</b> kidney</br><b>Disease:</b> Kidney Cancer
ACH-001716,0.998142697072561,1017,CDK2,GOTO,Neuroblastoma,peripheral_nervous_system,neuroblastoma,</br><b>Cell Line:</b> GOTO</br><b>log2(Copy Number):</b> 0.998</br><b>Lineage:</b> peripheral_nervous_system</br><b>Disease:</b> Neuroblastoma
ACH-000825,0.977806377822266,1017,CDK2,HOP-92,Lung Cancer,lung,NSCLC,</br><b>Cell Line:</b> HOP-92</br><b>log2(Copy Number):</b> 0.978</br><b>Lineage:</b> lung</br><b>Disease:</b> Lung Cancer
ACH-002237,1.0327177787763289,1017,CDK2,ETK-1,Bile Duct Cancer,bile_duct,cholangiocarcinoma,</br><b>Cell Line:</b> ETK-1</br><b>log2(Copy Number):</b> 1.033</br><b>Lineage:</b> bile_duct</br><b>Disease:</b> Bile Duct Cancer
ACH-001057,0.991783034242887,1017,CDK2,NA,Lymphoma,lymphocyte,lymphoma_unspecified,</br><b>Cell Line:</b> NA</br><b>log2(Copy Number):</b> 0.992</br><b>Lineage:</b> lymphocyte</br><b>Disease:</b> Lymphoma
ACH-000040,1.0796427748131776,1017,CDK2,U-118 MG,Brain Cancer,central_nervous_system,glioma,</br><b>Cell Line:</b> U-118 MG</br><b>log2(Copy Number):</b> 1.080</br><b>Lineage:</b> central_nervous_system</br><b>Disease:</b> Brain Cancer
ACH-001515,0.9049046631344134,1017,CDK2,HCS-2,Cervical Cancer,cervix,cervical_squamous,</br><b>Cell Line:</b> HCS-2</br><b>log2(Copy Number):</b> 0.905</br><b>Lineage:</b> cervix</br><b>Disease:</b> Cervical Cancer
ACH-001190,0.9795391812164826,1017,CDK2,SK-MEL-2,Skin Cancer,skin,melanoma,</br><b>Cell Line:</b> SK-MEL-2</br><b>log2(Copy Number):</b> 0.980</br><b>Lineage:</b> skin</br><b>Disease:</b> Skin Cancer
ACH-001395,1.148453883704804,1017,CDK2,SUM-44PE,Breast Cancer,breast,breast_carcinoma,</br><b>Cell Line:</b> SUM-44PE</br><b>log2(Copy Number):</b> 1.148</br><b>Lineage:</b> breast</br><b>Disease:</b> Breast Cancer
ACH-000171,0.9753138856823208,1017,CDK2,VMRC-RCZ,Kidney Cancer,kidney,renal_cell_carcinoma,</br><b>Cell Line:</b> VMRC-RCZ</br><b>log2(Copy Number):</b> 0.975</br><b>Lineage:</b> kidney</br><b>Disease:</b> Kidney Cancer
ACH-000810,0.9304526003993128,1017,CDK2,SK-MEL-30,Skin Cancer,skin,melanoma,</br><b>Cell Line:</b> SK-MEL-30</br><b>log2(Copy Number):</b> 0.930</br><b>Lineage:</b> skin</br><b>Disease:</b> Skin Cancer
ACH-000229,0.9991002807245902,1017,CDK2,NA,Fibroblast,fibroblast,fibroblast_bone,</br><b>Cell Line:</b> NA</br><b>log2(Copy Number):</b> 0.999</br><b>Lineage:</b> fibroblast</br><b>Disease:</b> Fibroblast
ACH-001511,1.0487260318568188,1017,CDK2,H413,Head and Neck Cancer,upper_aerodigestive,upper_aerodigestive_squamous,</br><b>Cell Line:</b> H413</br><b>log2(Copy Number):</b> 1.049</br><b>Lineage:</b> upper_aerodigestive</br><b>Disease:</b> Head and Neck Cancer
ACH-000056,0.995814090281998,1017,CDK2,DOHH-2,Lymphoma,lymphocyte,non_hodgkin_lymphoma,</br><b>Cell Line:</b> DOHH-2</br><b>log2(Copy Number):</b> 0.996</br><b>Lineage:</b> lymphocyte</br><b>Disease:</b> Lymphoma
ACH-002204,1.0283858744209755,1017,CDK2,U-CH2,Bone Cancer,bone,chordoma,</br><b>Cell Line:</b> U-CH2</br><b>log2(Copy Number):</b> 1.028</br><b>Lineage:</b> bone</br><b>Disease:</b> Bone Cancer
ACH-000515,0.8743020412696568,1017,CDK2,HCC-33,Lung Cancer,lung,SCLC,</br><b>Cell Line:</b> HCC-33</br><b>log2(Copy Number):</b> 0.874</br><b>Lineage:</b> lung</br><b>Disease:</b> Lung Cancer
ACH-001408,1.021733272421183,1017,CDK2,UM-UC-14,Bladder Cancer,urinary_tract,bladder_carcinoma,</br><b>Cell Line:</b> UM-UC-14</br><b>log2(Copy Number):</b> 1.022</br><b>Lineage:</b> urinary_tract</br><b>Disease:</b> Bladder Cancer
ACH-000905,0.9886336311506152,1017,CDK2,5637,Bladder Cancer,urinary_tract,bladder_carcinoma,</br><b>Cell Line:</b> 5637</br><b>log2(Copy Number):</b> 0.989</br><b>Lineage:</b> urinary_tract</br><b>Disease:</b> Bladder Cancer
ACH-000984,0.8919464380454625,1017,CDK2,HEC-6,Endometrial/Uterine Cancer,uterus,endometrial_adenocarcinoma,</br><b>Cell Line:</b> HEC-6</br><b>log2(Copy Number):</b> 0.892</br><b>Lineage:</b> uterus</br><b>Disease:</b> Endometrial/Uterine Cancer
ACH-001127,0.962678586975535,1017,CDK2,NA,Leukemia,blood,ALL,</br><b>Cell Line:</b> NA</br><b>log2(Copy Number):</b> 0.963</br><b>Lineage:</b> blood</br><b>Disease:</b> Leukemia
ACH-000616,0.8131076401821026,1017,CDK2,Hs 746T,Gastric Cancer,gastric,gastric_adenocarcinoma,</br><b>Cell Line:</b> Hs 746T</br><b>log2(Copy Number):</b> 0.813</br><b>Lineage:</b> gastric</br><b>Disease:</b> Gastric Cancer
ACH-000468,0.9153632167239236,1017,CDK2,PK-45H,Pancreatic Cancer,pancreas,exocrine,</br><b>Cell Line:</b> PK-45H</br><b>log2(Copy Number):</b> 0.915</br><b>Lineage:</b> pancreas</br><b>Disease:</b> Pancreatic Cancer
ACH-002258,1.0137983611593524,1017,CDK2,KMOE-2,Leukemia,blood,AML,</br><b>Cell Line:</b> KMOE-2</br><b>log2(Copy Number):</b> 1.014</br><b>Lineage:</b> blood</br><b>Disease:</b> Leukemia
ACH-000872,1.196689306607567,1017,CDK2,HCC515,Lung Cancer,lung,NSCLC,</br><b>Cell Line:</b> HCC515</br><b>log2(Copy Number):</b> 1.197</br><b>Lineage:</b> lung</br><b>Disease:</b> Lung Cancer
ACH-000814,1.0007481939093017,1017,CDK2,Hs 939.T,Skin Cancer,skin,melanoma,</br><b>Cell Line:</b> Hs 939.T</br><b>log2(Copy Number):</b> 1.001</br><b>Lineage:</b> skin</br><b>Disease:</b> Skin Cancer
ACH-000119,1.002803719076398,1017,CDK2,Hs 863.T,Fibroblast,fibroblast,fibroblast_bone,</br><b>Cell Line:</b> Hs 863.T</br><b>log2(Copy Number):</b> 1.003</br><b>Lineage:</b> fibroblast</br><b>Disease:</b> Fibroblast
ACH-002230,0.9186526776091952,1017,CDK2,D-542MG,Brain Cancer,central_nervous_system,glioma,</br><b>Cell Line:</b> D-542MG</br><b>log2(Copy Number):</b> 0.919</br><b>Lineage:</b> central_nervous_system</br><b>Disease:</b> Brain Cancer
ACH-000921,0.9478220799323832,1017,CDK2,NCI-H1339,Lung Cancer,lung,SCLC,</br><b>Cell Line:</b> NCI-H1339</br><b>log2(Copy Number):</b> 0.948</br><b>Lineage:</b> lung</br><b>Disease:</b> Lung Cancer
ACH-000927,1.0702942468708916,1017,CDK2,BT-474,Breast Cancer,breast,breast_ductal_carcinoma,</br><b>Cell Line:</b> BT-474</br><b>log2(Copy Number):</b> 1.070</br><b>Lineage:</b> breast</br><b>Disease:</b> Breast Cancer
ACH-000274,0.9978241432802204,1017,CDK2,Hs 852.T,Skin Cancer,skin,melanoma,</br><b>Cell Line:</b> Hs 852.T</br><b>log2(Copy Number):</b> 0.998</br><b>Lineage:</b> skin</br><b>Disease:</b> Skin Cancer
ACH-000660,1.0012610506569313,1017,CDK2,SU-DHL-5,Lymphoma,lymphocyte,non_hodgkin_lymphoma,</br><b>Cell Line:</b> SU-DHL-5</br><b>log2(Copy Number):</b> 1.001</br><b>Lineage:</b> lymphocyte</br><b>Disease:</b> Lymphoma
ACH-002119,1.546335093028509,1017,CDK2,EW-7,Bone Cancer,bone,Ewing_sarcoma,</br><b>Cell Line:</b> EW-7</br><b>log2(Copy Number):</b> 1.546</br><b>Lineage:</b> bone</br><b>Disease:</b> Bone Cancer
ACH-001100,0.976910279982234,1017,CDK2,NA,Lymphoma,lymphocyte,lymphoma_unspecified,</br><b>Cell Line:</b> NA</br><b>log2(Copy Number):</b> 0.977</br><b>Lineage:</b> lymphocyte</br><b>Disease:</b> Lymphoma
ACH-001791,0.9605777816623854,1017,CDK2,LPS6,Liposarcoma,soft_tissue,liposarcoma,</br><b>Cell Line:</b> LPS6</br><b>log2(Copy Number):</b> 0.961</br><b>Lineage:</b> soft_tissue</br><b>Disease:</b> Liposarcoma
ACH-001807,0.92217253951347,1017,CDK2,LPS067,Liposarcoma,soft_tissue,liposarcoma,</br><b>Cell Line:</b> LPS067</br><b>log2(Copy Number):</b> 0.922</br><b>Lineage:</b> soft_tissue</br><b>Disease:</b> Liposarcoma
ACH-002066,1.0549662832949267,1017,CDK2,HS-Sch-2,Sarcoma,central_nervous_system,MPNST,</br><b>Cell Line:</b> HS-Sch-2</br><b>log2(Copy Number):</b> 1.055</br><b>Lineage:</b> central_nervous_system</br><b>Disease:</b> Sarcoma
ACH-000498,0.9389528809374,1017,CDK2,KO52,Leukemia,blood,AML,</br><b>Cell Line:</b> KO52</br><b>log2(Copy Number):</b> 0.939</br><b>Lineage:</b> blood</br><b>Disease:</b> Leukemia
ACH-000025,0.9151377375895746,1017,CDK2,CH-157MN,Brain Cancer,central_nervous_system,meningioma,</br><b>Cell Line:</b> CH-157MN</br><b>log2(Copy Number):</b> 0.915</br><b>Lineage:</b> central_nervous_system</br><b>Disease:</b> Brain Cancer
ACH-000008,1.1302281130351053,1017,CDK2,A101D,Skin Cancer,skin,melanoma,</br><b>Cell Line:</b> A101D</br><b>log2(Copy Number):</b> 1.130</br><b>Lineage:</b> skin</br><b>Disease:</b> Skin Cancer
ACH-000455,0.9741773173843996,1017,CDK2,LN-428,Brain Cancer,central_nervous_system,glioma,</br><b>Cell Line:</b> LN-428</br><b>log2(Copy Number):</b> 0.974</br><b>Lineage:</b> central_nervous_system</br><b>Disease:</b> Brain Cancer
ACH-001318,1.143273428838948,1017,CDK2,PLC/PRF/5,Liver Cancer,liver,hepatocellular_carcinoma,</br><b>Cell Line:</b> PLC/PRF/5</br><b>log2(Copy Number):</b> 1.143</br><b>Lineage:</b> liver</br><b>Disease:</b> Liver Cancer
ACH-000270,1.0801191214627313,1017,CDK2,HPAC,Pancreatic Cancer,pancreas,exocrine,</br><b>Cell Line:</b> HPAC</br><b>log2(Copy Number):</b> 1.080</br><b>Lineage:</b> pancreas</br><b>Disease:</b> Pancreatic Cancer
ACH-000157,1.5443530743376344,1017,CDK2,A4/Fuk,Lymphoma,lymphocyte,non_hodgkin_lymphoma,</br><b>Cell Line:</b> A4/Fuk</br><b>log2(Copy Number):</b> 1.544</br><b>Lineage:</b> lymphocyte</br><b>Disease:</b> Lymphoma
ACH-000760,0.9622900986034566,1017,CDK2,LNZ308,Brain Cancer,central_nervous_system,glioma,</br><b>Cell Line:</b> LNZ308</br><b>log2(Copy Number):</b> 0.962</br><b>Lineage:</b> central_nervous_system</br><b>Disease:</b> Brain Cancer
ACH-002279,1.0822005766452445,1017,CDK2,NB12,Neuroblastoma,peripheral_nervous_system,neuroblastoma,</br><b>Cell Line:</b> NB12</br><b>log2(Copy Number):</b> 1.082</br><b>Lineage:</b> peripheral_nervous_system</br><b>Disease:</b> Neuroblastoma
ACH-002363,1.0575291721802476,1017,CDK2,NCIBL1395,Unknown,unknown,NA,</br><b>Cell Line:</b> NCIBL1395</br><b>log2(Copy Number):</b> 1.058</br><b>Lineage:</b> unknown</br><b>Disease:</b> Unknown
ACH-000428,1.1485526869697786,1017,CDK2,UO-31,Kidney Cancer,kidney,renal_cell_carcinoma,</br><b>Cell Line:</b> UO-31</br><b>log2(Copy Number):</b> 1.149</br><b>Lineage:</b> kidney</br><b>Disease:</b> Kidney Cancer
ACH-000335,1.106342689474216,1017,CDK2,MSTO-211H,Lung Cancer,lung,mesothelioma,</br><b>Cell Line:</b> MSTO-211H</br><b>log2(Copy Number):</b> 1.106</br><b>Lineage:</b> lung</br><b>Disease:</b> Lung Cancer
ACH-000043,1.0001655094927375,1017,CDK2,Hs 895.T,Fibroblast,fibroblast,fibroblast_skin,</br><b>Cell Line:</b> Hs 895.T</br><b>log2(Copy Number):</b> 1.000</br><b>Lineage:</b> fibroblast</br><b>Disease:</b> Fibroblast
ACH-000034,0.996953223998422,1017,CDK2,NA,Leukemia,blood,AML,</br><b>Cell Line:</b> NA</br><b>log2(Copy Number):</b> 0.997</br><b>Lineage:</b> blood</br><b>Disease:</b> Leukemia
ACH-000230,1.0021015283889951,1017,CDK2,Hs 742.T,Fibroblast,fibroblast,fibroblast_breast,</br><b>Cell Line:</b> Hs 742.T</br><b>log2(Copy Number):</b> 1.002</br><b>Lineage:</b> fibroblast</br><b>Disease:</b> Fibroblast
ACH-002294,1.106722959232589,1017,CDK2,PCI-15A,Head and Neck Cancer,upper_aerodigestive,upper_aerodigestive_squamous,</br><b>Cell Line:</b> PCI-15A</br><b>log2(Copy Number):</b> 1.107</br><b>Lineage:</b> upper_aerodigestive</br><b>Disease:</b> Head and Neck Cancer
ACH-000827,1.0150027050122048,1017,CDK2,WM-793,Skin Cancer,skin,melanoma,</br><b>Cell Line:</b> WM-793</br><b>log2(Copy Number):</b> 1.015</br><b>Lineage:</b> skin</br><b>Disease:</b> Skin Cancer
ACH-000994,1.0126666218040274,1017,CDK2,HEC-59,Endometrial/Uterine Cancer,uterus,endometrial_adenocarcinoma,</br><b>Cell Line:</b> HEC-59</br><b>log2(Copy Number):</b> 1.013</br><b>Lineage:</b> uterus</br><b>Disease:</b> Endometrial/Uterine Cancer
ACH-001333,0.9908561618670858,1017,CDK2,C-33 A,Cervical Cancer,cervix,cervical_carcinoma,</br><b>Cell Line:</b> C-33 A</br><b>log2(Copy Number):</b> 0.991</br><b>Lineage:</b> cervix</br><b>Disease:</b> Cervical Cancer
ACH-000562,0.994261458558992,1017,CDK2,HCC-78,Lung Cancer,lung,NSCLC,</br><b>Cell Line:</b> HCC-78</br><b>log2(Copy Number):</b> 0.994</br><b>Lineage:</b> lung</br><b>Disease:</b> Lung Cancer
ACH-000180,0.9988984208803132,1017,CDK2,Hs 839.T,Fibroblast,fibroblast,fibroblast_skin,</br><b>Cell Line:</b> Hs 839.T</br><b>log2(Copy Number):</b> 0.999</br><b>Lineage:</b> fibroblast</br><b>Disease:</b> Fibroblast
ACH-000219,1.0526479072620178,1017,CDK2,A-375,Skin Cancer,skin,melanoma,</br><b>Cell Line:</b> A-375</br><b>log2(Copy Number):</b> 1.053</br><b>Lineage:</b> skin</br><b>Disease:</b> Skin Cancer
ACH-000077,0.9936341070240676,1017,CDK2,MJ,Lymphoma,lymphocyte,non_hodgkin_lymphoma,</br><b>Cell Line:</b> MJ</br><b>log2(Copy Number):</b> 0.994</br><b>Lineage:</b> lymphocyte</br><b>Disease:</b> Lymphoma
ACH-000158,0.9971203796108972,1017,CDK2,OCI-LY3,Lymphoma,lymphocyte,non_hodgkin_lymphoma,</br><b>Cell Line:</b> OCI-LY3</br><b>log2(Copy Number):</b> 0.997</br><b>Lineage:</b> lymphocyte</br><b>Disease:</b> Lymphoma
ACH-000001,0.9315686203783528,1017,CDK2,NIH:OVCAR-3,Ovarian Cancer,ovary,ovary_adenocarcinoma,</br><b>Cell Line:</b> NIH:OVCAR-3</br><b>log2(Copy Number):</b> 0.932</br><b>Lineage:</b> ovary</br><b>Disease:</b> Ovarian Cancer
ACH-000024,1.0076778220463312,1017,CDK2,OPM-2,Myeloma,plasma_cell,multiple_myeloma,</br><b>Cell Line:</b> OPM-2</br><b>log2(Copy Number):</b> 1.008</br><b>Lineage:</b> plasma_cell</br><b>Disease:</b> Myeloma
ACH-001562,0.964640723835938,1017,CDK2,Mero-95,Lung Cancer,lung,mesothelioma,</br><b>Cell Line:</b> Mero-95</br><b>log2(Copy Number):</b> 0.965</br><b>Lineage:</b> lung</br><b>Disease:</b> Lung Cancer
ACH-002361,1.0080734642986675,1017,CDK2,MZ7B,Unknown,unknown,NA,</br><b>Cell Line:</b> MZ7B</br><b>log2(Copy Number):</b> 1.008</br><b>Lineage:</b> unknown</br><b>Disease:</b> Unknown
ACH-000735,1.0073496260187322,1017,CDK2,PE/CA-PJ49,Head and Neck Cancer,upper_aerodigestive,upper_aerodigestive_squamous,</br><b>Cell Line:</b> PE/CA-PJ49</br><b>log2(Copy Number):</b> 1.007</br><b>Lineage:</b> upper_aerodigestive</br><b>Disease:</b> Head and Neck Cancer
ACH-000550,0.7586539327070779,1017,CDK2,IGR-39,Skin Cancer,skin,melanoma,</br><b>Cell Line:</b> IGR-39</br><b>log2(Copy Number):</b> 0.759</br><b>Lineage:</b> skin</br><b>Disease:</b> Skin Cancer
ACH-000885,0.992261367039899,1017,CDK2,TOV-21G,Ovarian Cancer,ovary,ovary_adenocarcinoma,</br><b>Cell Line:</b> TOV-21G</br><b>log2(Copy Number):</b> 0.992</br><b>Lineage:</b> ovary</br><b>Disease:</b> Ovarian Cancer
ACH-002302,0.99335686550123,1017,CDK2,RPMI-8866,Leukemia,blood,CML,</br><b>Cell Line:</b> RPMI-8866</br><b>log2(Copy Number):</b> 0.993</br><b>Lineage:</b> blood</br><b>Disease:</b> Leukemia
ACH-000250,1.1127078113303954,1017,CDK2,KMRC-20,Kidney Cancer,kidney,renal_cell_carcinoma,</br><b>Cell Line:</b> KMRC-20</br><b>log2(Copy Number):</b> 1.113</br><b>Lineage:</b> kidney</br><b>Disease:</b> Kidney Cancer
ACH-001858,1.049434977055524,1017,CDK2,SSP-25,Bile Duct Cancer,bile_duct,cholangiocarcinoma,</br><b>Cell Line:</b> SSP-25</br><b>log2(Copy Number):</b> 1.049</br><b>Lineage:</b> bile_duct</br><b>Disease:</b> Bile Duct Cancer
