depmap_id,dependency,entrez_id,gene_name,cell_line_name,primary_disease,lineage,lineage_subtype,hover.string
ACH-000226,0.17395411081390846,1017,CDK2,SUP-M2,Lymphoma,lymphocyte,non_hodgkin_lymphoma,</br><b>Cell Line:</b> SUP-M2</br><b>Dependency:</b>  0.174</br><b>Lineage:</b> lymphocyte</br><b>Disease:</b> Lymphoma
ACH-000227,-0.19839818773295503,1017,CDK2,KP-N-YN,Neuroblastoma,peripheral_nervous_system,neuroblastoma,</br><b>Cell Line:</b> KP-N-YN</br><b>Dependency:</b> -0.198</br><b>Lineage:</b> peripheral_nervous_system</br><b>Disease:</b> Neuroblastoma
ACH-000228,-0.5384204223623135,1017,CDK2,BICR 31,Head and Neck Cancer,upper_aerodigestive,upper_aerodigestive_squamous,</br><b>Cell Line:</b> BICR 31</br><b>Dependency:</b> -0.538</br><b>Lineage:</b> upper_aerodigestive</br><b>Disease:</b> Head and Neck Cancer
ACH-000231,-1.4153139719274832,1017,CDK2,KALS-1,Brain Cancer,central_nervous_system,glioma,</br><b>Cell Line:</b> KALS-1</br><b>Dependency:</b> -1.415</br><b>Lineage:</b> central_nervous_system</br><b>Disease:</b> Brain Cancer
ACH-000232,-0.7859021960915399,1017,CDK2,U-251 MG,Brain Cancer,central_nervous_system,glioma,</br><b>Cell Line:</b> U-251 MG</br><b>Dependency:</b> -0.786</br><b>Lineage:</b> central_nervous_system</br><b>Disease:</b> Brain Cancer
ACH-000233,-0.32346839099674946,1017,CDK2,DEL,Lymphoma,lymphocyte,non_hodgkin_lymphoma,</br><b>Cell Line:</b> DEL</br><b>Dependency:</b> -0.323</br><b>Lineage:</b> lymphocyte</br><b>Disease:</b> Lymphoma
ACH-000234,-0.9326020364503456,1017,CDK2,Caki-2,Kidney Cancer,kidney,renal_cell_carcinoma,</br><b>Cell Line:</b> Caki-2</br><b>Dependency:</b> -0.933</br><b>Lineage:</b> kidney</br><b>Disease:</b> Kidney Cancer
ACH-000235,-0.6887817230869677,1017,CDK2,Panc 04.03,Pancreatic Cancer,pancreas,exocrine,</br><b>Cell Line:</b> Panc 04.03</br><b>Dependency:</b> -0.689</br><b>Lineage:</b> pancreas</br><b>Disease:</b> Pancreatic Cancer
ACH-000237,-0.4937582087743623,1017,CDK2,JHOM-1,Ovarian Cancer,ovary,ovary_adenocarcinoma,</br><b>Cell Line:</b> JHOM-1</br><b>Dependency:</b> -0.494</br><b>Lineage:</b> ovary</br><b>Disease:</b> Ovarian Cancer
ACH-000238,-0.29108409611448005,1017,CDK2,SCC-4,Head and Neck Cancer,upper_aerodigestive,upper_aerodigestive_squamous,</br><b>Cell Line:</b> SCC-4</br><b>Dependency:</b> -0.291</br><b>Lineage:</b> upper_aerodigestive</br><b>Disease:</b> Head and Neck Cancer
ACH-000243,-0.3267783654968494,1017,CDK2,DAN-G,Pancreatic Cancer,pancreas,exocrine,</br><b>Cell Line:</b> DAN-G</br><b>Dependency:</b> -0.327</br><b>Lineage:</b> pancreas</br><b>Disease:</b> Pancreatic Cancer
ACH-000244,-0.8732428150094553,1017,CDK2,DK-MG,Brain Cancer,central_nervous_system,glioma,</br><b>Cell Line:</b> DK-MG</br><b>Dependency:</b> -0.873</br><b>Lineage:</b> central_nervous_system</br><b>Disease:</b> Brain Cancer
ACH-000246,-0.2667720316692269,1017,CDK2,SLR 23,Kidney Cancer,kidney,renal_cell_carcinoma,</br><b>Cell Line:</b> SLR 23</br><b>Dependency:</b> -0.267</br><b>Lineage:</b> kidney</br><b>Disease:</b> Kidney Cancer
ACH-000247,-1.1608534102982382,1017,CDK2,OCUM-1,Gastric Cancer,gastric,gastric_adenocarcinoma,</br><b>Cell Line:</b> OCUM-1</br><b>Dependency:</b> -1.161</br><b>Lineage:</b> gastric</br><b>Disease:</b> Gastric Cancer
ACH-000248,-0.5992181403421124,1017,CDK2,AU565,Breast Cancer,breast,breast_adenocarcinoma,</br><b>Cell Line:</b> AU565</br><b>Dependency:</b> -0.599</br><b>Lineage:</b> breast</br><b>Disease:</b> Breast Cancer
ACH-000249,-0.7001587094358059,1017,CDK2,CL-11,Colon/Colorectal Cancer,colorectal,colorectal_adenocarcinoma,</br><b>Cell Line:</b> CL-11</br><b>Dependency:</b> -0.700</br><b>Lineage:</b> colorectal</br><b>Disease:</b> Colon/Colorectal Cancer
ACH-000250,-0.13963080545811368,1017,CDK2,KMRC-20,Kidney Cancer,kidney,renal_cell_carcinoma,</br><b>Cell Line:</b> KMRC-20</br><b>Dependency:</b> -0.140</br><b>Lineage:</b> kidney</br><b>Disease:</b> Kidney Cancer
ACH-000251,-0.8786971519424606,1017,CDK2,NA,Lung Cancer,lung,NSCLC,</br><b>Cell Line:</b> NA</br><b>Dependency:</b> -0.879</br><b>Lineage:</b> lung</br><b>Disease:</b> Lung Cancer
ACH-000252,-0.8697124831827505,1017,CDK2,LS1034,Colon/Colorectal Cancer,colorectal,colorectal_adenocarcinoma,</br><b>Cell Line:</b> LS1034</br><b>Dependency:</b> -0.870</br><b>Lineage:</b> colorectal</br><b>Disease:</b> Colon/Colorectal Cancer
ACH-000253,-0.7507392251065136,1017,CDK2,COLO 201,Colon/Colorectal Cancer,colorectal,colorectal_adenocarcinoma,</br><b>Cell Line:</b> COLO 201</br><b>Dependency:</b> -0.751</br><b>Lineage:</b> colorectal</br><b>Disease:</b> Colon/Colorectal Cancer
ACH-000255,-0.4101105170241785,1017,CDK2,LMSU,Gastric Cancer,gastric,gastric_adenocarcinoma,</br><b>Cell Line:</b> LMSU</br><b>Dependency:</b> -0.410</br><b>Lineage:</b> gastric</br><b>Disease:</b> Gastric Cancer
ACH-000256,-1.353514913008694,1017,CDK2,COV318,Ovarian Cancer,ovary,ovary_adenocarcinoma,</br><b>Cell Line:</b> COV318</br><b>Dependency:</b> -1.354</br><b>Lineage:</b> ovary</br><b>Disease:</b> Ovarian Cancer
ACH-000257,-1.6893373822254598,1017,CDK2,COR-L279,Lung Cancer,lung,SCLC,</br><b>Cell Line:</b> COR-L279</br><b>Dependency:</b> -1.689</br><b>Lineage:</b> lung</br><b>Disease:</b> Lung Cancer
ACH-000258,-0.8584238420305019,1017,CDK2,Du4475,Breast Cancer,breast,breast_carcinoma,</br><b>Cell Line:</b> Du4475</br><b>Dependency:</b> -0.858</br><b>Lineage:</b> breast</br><b>Disease:</b> Breast Cancer
ACH-000259,-0.4834408313355246,1017,CDK2,KELLY,Neuroblastoma,peripheral_nervous_system,neuroblastoma,</br><b>Cell Line:</b> KELLY</br><b>Dependency:</b> -0.483</br><b>Lineage:</b> peripheral_nervous_system</br><b>Disease:</b> Neuroblastoma
ACH-000260,-0.5956512612042404,1017,CDK2,SK-N-AS,Neuroblastoma,peripheral_nervous_system,neuroblastoma,</br><b>Cell Line:</b> SK-N-AS</br><b>Dependency:</b> -0.596</br><b>Lineage:</b> peripheral_nervous_system</br><b>Disease:</b> Neuroblastoma
ACH-000261,-0.8888753033522214,1017,CDK2,RERF-LC-AI,Lung Cancer,lung,NSCLC,</br><b>Cell Line:</b> RERF-LC-AI</br><b>Dependency:</b> -0.889</br><b>Lineage:</b> lung</br><b>Disease:</b> Lung Cancer
ACH-000262,-0.3439764208388647,1017,CDK2,UOK101,Kidney Cancer,kidney,renal_cell_carcinoma,</br><b>Cell Line:</b> UOK101</br><b>Dependency:</b> -0.344</br><b>Lineage:</b> kidney</br><b>Disease:</b> Kidney Cancer
ACH-000263,-0.8483921762834197,1017,CDK2,KASUMI-1,Leukemia,blood,AML,</br><b>Cell Line:</b> KASUMI-1</br><b>Dependency:</b> -0.848</br><b>Lineage:</b> blood</br><b>Disease:</b> Leukemia
ACH-000264,-0.14868671479871476,1017,CDK2,Calu-6,Lung Cancer,lung,NSCLC,</br><b>Cell Line:</b> Calu-6</br><b>Dependency:</b> -0.149</br><b>Lineage:</b> lung</br><b>Disease:</b> Lung Cancer
ACH-000265,-0.6428522850983602,1017,CDK2,KP4,Pancreatic Cancer,pancreas,exocrine,</br><b>Cell Line:</b> KP4</br><b>Dependency:</b> -0.643</br><b>Lineage:</b> pancreas</br><b>Disease:</b> Pancreatic Cancer
ACH-000266,-0.5479172200761829,1017,CDK2,SNU-213,Pancreatic Cancer,pancreas,exocrine,</br><b>Cell Line:</b> SNU-213</br><b>Dependency:</b> -0.548</br><b>Lineage:</b> pancreas</br><b>Disease:</b> Pancreatic Cancer
ACH-000269,-1.3570382662059592,1017,CDK2,AM-38,Brain Cancer,central_nervous_system,glioma,</br><b>Cell Line:</b> AM-38</br><b>Dependency:</b> -1.357</br><b>Lineage:</b> central_nervous_system</br><b>Disease:</b> Brain Cancer
ACH-000271,-0.4338358382921679,1017,CDK2,SU-DHL-10,Lymphoma,lymphocyte,non_hodgkin_lymphoma,</br><b>Cell Line:</b> SU-DHL-10</br><b>Dependency:</b> -0.434</br><b>Lineage:</b> lymphocyte</br><b>Disease:</b> Lymphoma
ACH-000272,-0.18734042408555207,1017,CDK2,SLR 24,Kidney Cancer,kidney,renal_cell_carcinoma,</br><b>Cell Line:</b> SLR 24</br><b>Dependency:</b> -0.187</br><b>Lineage:</b> kidney</br><b>Disease:</b> Kidney Cancer
ACH-000273,-0.8659265212797824,1017,CDK2,SF539,Brain Cancer,central_nervous_system,glioma,</br><b>Cell Line:</b> SF539</br><b>Dependency:</b> -0.866</br><b>Lineage:</b> central_nervous_system</br><b>Disease:</b> Brain Cancer
ACH-000274,-0.8622665555791998,1017,CDK2,Hs 852.T,Skin Cancer,skin,melanoma,</br><b>Cell Line:</b> Hs 852.T</br><b>Dependency:</b> -0.862</br><b>Lineage:</b> skin</br><b>Disease:</b> Skin Cancer
ACH-000276,-0.7554783304993073,1017,CDK2,HCC38,Breast Cancer,breast,breast_ductal_carcinoma,</br><b>Cell Line:</b> HCC38</br><b>Dependency:</b> -0.755</br><b>Lineage:</b> breast</br><b>Disease:</b> Breast Cancer
ACH-000277,-0.7061567760001196,1017,CDK2,HCC1419,Breast Cancer,breast,breast_ductal_carcinoma,</br><b>Cell Line:</b> HCC1419</br><b>Dependency:</b> -0.706</br><b>Lineage:</b> breast</br><b>Disease:</b> Breast Cancer
ACH-000278,-0.6297215479493835,1017,CDK2,COV362,Ovarian Cancer,ovary,ovary_adenocarcinoma,</br><b>Cell Line:</b> COV362</br><b>Dependency:</b> -0.630</br><b>Lineage:</b> ovary</br><b>Disease:</b> Ovarian Cancer
ACH-000279,-0.4535155816312622,1017,CDK2,EWS502,Bone Cancer,bone,Ewing_sarcoma,</br><b>Cell Line:</b> EWS502</br><b>Dependency:</b> -0.454</br><b>Lineage:</b> bone</br><b>Disease:</b> Bone Cancer
ACH-000280,-0.8163426935730816,1017,CDK2,SNU-840,Ovarian Cancer,ovary,brenner_tumor,</br><b>Cell Line:</b> SNU-840</br><b>Dependency:</b> -0.816</br><b>Lineage:</b> ovary</br><b>Disease:</b> Ovarian Cancer
ACH-000281,-0.5096083920364978,1017,CDK2,KP-2,Pancreatic Cancer,pancreas,exocrine,</br><b>Cell Line:</b> KP-2</br><b>Dependency:</b> -0.510</br><b>Lineage:</b> pancreas</br><b>Disease:</b> Pancreatic Cancer
ACH-000282,-0.3110886511050522,1017,CDK2,NCI-H1755,Lung Cancer,lung,NSCLC,</br><b>Cell Line:</b> NCI-H1755</br><b>Dependency:</b> -0.311</br><b>Lineage:</b> lung</br><b>Disease:</b> Lung Cancer
ACH-000286,-1.2391202680864202,1017,CDK2,SNU-1033,Colon/Colorectal Cancer,colorectal,colorectal_adenocarcinoma,</br><b>Cell Line:</b> SNU-1033</br><b>Dependency:</b> -1.239</br><b>Lineage:</b> colorectal</br><b>Disease:</b> Colon/Colorectal Cancer
ACH-000288,-0.9665298590963072,1017,CDK2,BT-549,Breast Cancer,breast,breast_ductal_carcinoma,</br><b>Cell Line:</b> BT-549</br><b>Dependency:</b> -0.967</br><b>Lineage:</b> breast</br><b>Disease:</b> Breast Cancer
ACH-000290,-1.28552514991681,1017,CDK2,NCI-H209,Lung Cancer,lung,SCLC,</br><b>Cell Line:</b> NCI-H209</br><b>Dependency:</b> -1.286</br><b>Lineage:</b> lung</br><b>Disease:</b> Lung Cancer
ACH-000291,-0.9107320378191324,1017,CDK2,OV-90,Ovarian Cancer,ovary,ovary_adenocarcinoma,</br><b>Cell Line:</b> OV-90</br><b>Dependency:</b> -0.911</br><b>Lineage:</b> ovary</br><b>Disease:</b> Ovarian Cancer
ACH-000292,-0.42426835468078783,1017,CDK2,NCI-H841,Lung Cancer,lung,SCLC,</br><b>Cell Line:</b> NCI-H841</br><b>Dependency:</b> -0.424</br><b>Lineage:</b> lung</br><b>Disease:</b> Lung Cancer
ACH-000293,-1.5779167672593044,1017,CDK2,KLE,Endometrial/Uterine Cancer,uterus,endometrial_adenocarcinoma,</br><b>Cell Line:</b> KLE</br><b>Dependency:</b> -1.578</br><b>Lineage:</b> uterus</br><b>Disease:</b> Endometrial/Uterine Cancer
ACH-000294,-0.37107678273194,1017,CDK2,NB-4,Leukemia,blood,AML,</br><b>Cell Line:</b> NB-4</br><b>Dependency:</b> -0.371</br><b>Lineage:</b> blood</br><b>Disease:</b> Leukemia
ACH-000295,-0.24292096616149075,1017,CDK2,EM-2,Leukemia,blood,CML,</br><b>Cell Line:</b> EM-2</br><b>Dependency:</b> -0.243</br><b>Lineage:</b> blood</br><b>Disease:</b> Leukemia
ACH-000296,-1.651212901964536,1017,CDK2,OUMS-23,Colon/Colorectal Cancer,colorectal,colorectal_adenocarcinoma,</br><b>Cell Line:</b> OUMS-23</br><b>Dependency:</b> -1.651</br><b>Lineage:</b> colorectal</br><b>Disease:</b> Colon/Colorectal Cancer
ACH-000302,-1.548330923491254,1017,CDK2,SNU-1077,Endometrial/Uterine Cancer,uterus,mullerian_carcinoma,</br><b>Cell Line:</b> SNU-1077</br><b>Dependency:</b> -1.548</br><b>Lineage:</b> uterus</br><b>Disease:</b> Endometrial/Uterine Cancer
ACH-000303,-0.7346894807626105,1017,CDK2,SNU-5,Gastric Cancer,gastric,gastric_adenocarcinoma,</br><b>Cell Line:</b> SNU-5</br><b>Dependency:</b> -0.735</br><b>Lineage:</b> gastric</br><b>Disease:</b> Gastric Cancer
ACH-000304,-1.1393088503092108,1017,CDK2,WM-115,Skin Cancer,skin,melanoma,</br><b>Cell Line:</b> WM-115</br><b>Dependency:</b> -1.139</br><b>Lineage:</b> skin</br><b>Disease:</b> Skin Cancer
ACH-000305,-0.4954868380394398,1017,CDK2,EC-GI-10,Esophageal Cancer,esophagus,esophagus_squamous,</br><b>Cell Line:</b> EC-GI-10</br><b>Dependency:</b> -0.495</br><b>Lineage:</b> esophagus</br><b>Disease:</b> Esophageal Cancer
ACH-000307,-0.6850686437290819,1017,CDK2,PK-1,Pancreatic Cancer,pancreas,exocrine,</br><b>Cell Line:</b> PK-1</br><b>Dependency:</b> -0.685</br><b>Lineage:</b> pancreas</br><b>Disease:</b> Pancreatic Cancer
ACH-000308,-1.5099812650185278,1017,CDK2,EFO-21,Ovarian Cancer,ovary,ovary_adenocarcinoma,</br><b>Cell Line:</b> EFO-21</br><b>Dependency:</b> -1.510</br><b>Lineage:</b> ovary</br><b>Disease:</b> Ovarian Cancer
ACH-000310,-0.2969926117086547,1017,CDK2,IMR-32,Neuroblastoma,peripheral_nervous_system,neuroblastoma,</br><b>Cell Line:</b> IMR-32</br><b>Dependency:</b> -0.297</br><b>Lineage:</b> peripheral_nervous_system</br><b>Disease:</b> Neuroblastoma
ACH-000311,-0.32467725878842635,1017,CDK2,NCI-H2122,Lung Cancer,lung,NSCLC,</br><b>Cell Line:</b> NCI-H2122</br><b>Dependency:</b> -0.325</br><b>Lineage:</b> lung</br><b>Disease:</b> Lung Cancer
ACH-000312,-0.16932578930163322,1017,CDK2,SK-N-BE(2),Neuroblastoma,peripheral_nervous_system,neuroblastoma,</br><b>Cell Line:</b> SK-N-BE(2)</br><b>Dependency:</b> -0.169</br><b>Lineage:</b> peripheral_nervous_system</br><b>Disease:</b> Neuroblastoma
ACH-000313,-0.167730614499758,1017,CDK2,KMRC-3,Kidney Cancer,kidney,renal_cell_carcinoma,</br><b>Cell Line:</b> KMRC-3</br><b>Dependency:</b> -0.168</br><b>Lineage:</b> kidney</br><b>Disease:</b> Kidney Cancer
ACH-000315,-0.3642293874186744,1017,CDK2,KARPAS-422,Lymphoma,lymphocyte,non_hodgkin_lymphoma,</br><b>Cell Line:</b> KARPAS-422</br><b>Dependency:</b> -0.364</br><b>Lineage:</b> lymphocyte</br><b>Disease:</b> Lymphoma
ACH-000316,-0.7282044903046762,1017,CDK2,SNU-886,Liver Cancer,liver,hepatocellular_carcinoma,</br><b>Cell Line:</b> SNU-886</br><b>Dependency:</b> -0.728</br><b>Lineage:</b> liver</br><b>Disease:</b> Liver Cancer
ACH-000317,-0.37759594227865495,1017,CDK2,TUHR14TKB,Kidney Cancer,kidney,renal_cell_carcinoma,</br><b>Cell Line:</b> TUHR14TKB</br><b>Dependency:</b> -0.378</br><b>Lineage:</b> kidney</br><b>Disease:</b> Kidney Cancer
ACH-000318,-0.399500525851899,1017,CDK2,TE-10,Esophageal Cancer,esophagus,esophagus_squamous,</br><b>Cell Line:</b> TE-10</br><b>Dependency:</b> -0.400</br><b>Lineage:</b> esophagus</br><b>Disease:</b> Esophageal Cancer
ACH-000319,-1.017059468961908,1017,CDK2,MPP 89,Lung Cancer,lung,mesothelioma,</br><b>Cell Line:</b> MPP 89</br><b>Dependency:</b> -1.017</br><b>Lineage:</b> lung</br><b>Disease:</b> Lung Cancer
ACH-000320,-0.4941526171098516,1017,CDK2,PSN1,Pancreatic Cancer,pancreas,exocrine,</br><b>Cell Line:</b> PSN1</br><b>Dependency:</b> -0.494</br><b>Lineage:</b> pancreas</br><b>Disease:</b> Pancreatic Cancer
ACH-000322,-0.5840994116091233,1017,CDK2,HT-144,Skin Cancer,skin,melanoma,</br><b>Cell Line:</b> HT-144</br><b>Dependency:</b> -0.584</br><b>Lineage:</b> skin</br><b>Disease:</b> Skin Cancer
ACH-000323,-0.8428706772672867,1017,CDK2,42-MG-BA,Brain Cancer,central_nervous_system,glioma,</br><b>Cell Line:</b> 42-MG-BA</br><b>Dependency:</b> -0.843</br><b>Lineage:</b> central_nervous_system</br><b>Disease:</b> Brain Cancer
ACH-000324,-0.7465949670014251,1017,CDK2,JHOC-5,Ovarian Cancer,ovary,ovary_adenocarcinoma,</br><b>Cell Line:</b> JHOC-5</br><b>Dependency:</b> -0.747</br><b>Lineage:</b> ovary</br><b>Disease:</b> Ovarian Cancer
ACH-000325,-0.4368931285555452,1017,CDK2,SNU-620,Gastric Cancer,gastric,gastric_adenocarcinoma,</br><b>Cell Line:</b> SNU-620</br><b>Dependency:</b> -0.437</br><b>Lineage:</b> gastric</br><b>Disease:</b> Gastric Cancer
ACH-000326,-0.33264361196469405,1017,CDK2,JURL-MK1,Leukemia,blood,CML,</br><b>Cell Line:</b> JURL-MK1</br><b>Dependency:</b> -0.333</br><b>Lineage:</b> blood</br><b>Disease:</b> Leukemia
ACH-000329,-0.6886408891428605,1017,CDK2,CCF-STTG1,Brain Cancer,central_nervous_system,glioma,</br><b>Cell Line:</b> CCF-STTG1</br><b>Dependency:</b> -0.689</br><b>Lineage:</b> central_nervous_system</br><b>Disease:</b> Brain Cancer
ACH-000330,-0.954557017876885,1017,CDK2,EFM-19,Breast Cancer,breast,breast_ductal_carcinoma,</br><b>Cell Line:</b> EFM-19</br><b>Dependency:</b> -0.955</br><b>Lineage:</b> breast</br><b>Disease:</b> Breast Cancer
ACH-000331,-0.4229101255491132,1017,CDK2,IST-MES2,Lung Cancer,lung,mesothelioma,</br><b>Cell Line:</b> IST-MES2</br><b>Dependency:</b> -0.423</br><b>Lineage:</b> lung</br><b>Disease:</b> Lung Cancer
ACH-000332,-0.5674277960055498,1017,CDK2,YAPC,Pancreatic Cancer,pancreas,exocrine,</br><b>Cell Line:</b> YAPC</br><b>Dependency:</b> -0.567</br><b>Lineage:</b> pancreas</br><b>Disease:</b> Pancreatic Cancer
ACH-000334,-0.8240306975649306,1017,CDK2,DB,Lymphoma,lymphocyte,non_hodgkin_lymphoma,</br><b>Cell Line:</b> DB</br><b>Dependency:</b> -0.824</br><b>Lineage:</b> lymphocyte</br><b>Disease:</b> Lymphoma
ACH-000335,-0.7815564149913957,1017,CDK2,MSTO-211H,Lung Cancer,lung,mesothelioma,</br><b>Cell Line:</b> MSTO-211H</br><b>Dependency:</b> -0.782</br><b>Lineage:</b> lung</br><b>Disease:</b> Lung Cancer
ACH-000336,-0.5986105815082589,1017,CDK2,OCI-AML3,Leukemia,blood,AML,</br><b>Cell Line:</b> OCI-AML3</br><b>Dependency:</b> -0.599</br><b>Lineage:</b> blood</br><b>Disease:</b> Leukemia
ACH-000337,-0.7991492577156822,1017,CDK2,NCI-H3122,Lung Cancer,lung,NSCLC,</br><b>Cell Line:</b> NCI-H3122</br><b>Dependency:</b> -0.799</br><b>Lineage:</b> lung</br><b>Disease:</b> Lung Cancer
ACH-000339,-0.4999284230153589,1017,CDK2,NA,Lung Cancer,lung,NSCLC,</br><b>Cell Line:</b> NA</br><b>Dependency:</b> -0.500</br><b>Lineage:</b> lung</br><b>Disease:</b> Lung Cancer
ACH-000341,-0.8967052684510752,1017,CDK2,SK-N-FI,Neuroblastoma,peripheral_nervous_system,neuroblastoma,</br><b>Cell Line:</b> SK-N-FI</br><b>Dependency:</b> -0.897</br><b>Lineage:</b> peripheral_nervous_system</br><b>Disease:</b> Neuroblastoma
ACH-000343,-1.0926407758556635,1017,CDK2,NCI-H522,Lung Cancer,lung,NSCLC,</br><b>Cell Line:</b> NCI-H522</br><b>Dependency:</b> -1.093</br><b>Lineage:</b> lung</br><b>Disease:</b> Lung Cancer
ACH-000344,-0.8224447074096549,1017,CDK2,SNU-668,Gastric Cancer,gastric,gastric_adenocarcinoma,</br><b>Cell Line:</b> SNU-668</br><b>Dependency:</b> -0.822</br><b>Lineage:</b> gastric</br><b>Disease:</b> Gastric Cancer
